example_id                                                             | status  | run_time        |
./spec/models/place_spec.rb[1:4:2:2]                                   | passed  | 0.12164 seconds |
./spec/models/place_spec.rb[1:5:1:1]                                   | passed  | 0.12268 seconds |
./spec/models/place_spec.rb[1:5:1:2]                                   | passed  | 0.11647 seconds |
./spec/models/place_spec.rb[1:5:1:3]                                   | passed  | 0.15505 seconds |
./spec/models/place_spec.rb[1:5:1:4]                                   | passed  | 0.11981 seconds |
./spec/models/place_spec.rb[1:6:1:1]                                   | passed  | 0.0065 seconds  |
./spec/models/place_spec.rb[1:6:1:2]                                   | passed  | 0.00749 seconds |
./spec/models/place_spec.rb[1:6:2:1]                                   | passed  | 0.00824 seconds |
./spec/models/place_spec.rb[1:6:3:1]                                   | passed  | 0.00829 seconds |
./spec/models/place_spec.rb[1:6:3:2]                                   | passed  | 0.00784 seconds |
./spec/models/place_spec.rb[1:6:3:3]                                   | passed  | 0.00869 seconds |
./spec/models/place_spec.rb[1:6:4:1]                                   | passed  | 0.00832 seconds |
./spec/models/place_spec.rb[1:6:4:2]                                   | passed  | 0.012 seconds   |
./spec/models/place_spec.rb[1:6:4:3]                                   | passed  | 0.00938 seconds |
./spec/models/place_spec.rb[1:6:5:1]                                   | passed  | 0.00756 seconds |
./spec/models/place_spec.rb[1:6:5:2]                                   | passed  | 0.00773 seconds |
./spec/models/place_spec.rb[1:6:5:3]                                   | passed  | 0.0079 seconds  |
./spec/models/place_spec.rb[1:6:6:1]                                   | passed  | 0.00644 seconds |
./spec/models/place_spec.rb[1:6:6:2]                                   | passed  | 0.00607 seconds |
./spec/models/place_spec.rb[1:6:6:3]                                   | passed  | 0.0062 seconds  |
./spec/models/place_spec.rb[1:6:7:1]                                   | passed  | 0.01002 seconds |
./spec/models/place_spec.rb[1:6:7:2]                                   | passed  | 0.01029 seconds |
./spec/models/place_spec.rb[1:7:1]                                     | passed  | 0.11892 seconds |
./spec/models/place_spec.rb[1:7:2]                                     | passed  | 0.09381 seconds |
./spec/models/place_spec.rb[1:7:3]                                     | passed  | 0.11422 seconds |
./spec/models/place_spec.rb[1:8:1:1]                                   | passed  | 0.12383 seconds |
./spec/models/place_spec.rb[1:8:2:1]                                   | passed  | 0.1383 seconds  |
./spec/models/place_spec.rb[1:8:3:1]                                   | passed  | 0.12036 seconds |
./spec/models/point_spec.rb[1:1:1]                                     | passed  | 0.00586 seconds |
./spec/models/point_spec.rb[1:1:2]                                     | passed  | 0.00964 seconds |
./spec/models/point_spec.rb[1:2:1]                                     | passed  | 0.08321 seconds |
./spec/models/point_spec.rb[1:2:2]                                     | passed  | 0.11333 seconds |
./spec/models/point_spec.rb[1:2:3]                                     | passed  | 0.07308 seconds |
./spec/models/point_spec.rb[1:2:4]                                     | passed  | 0.07298 seconds |
./spec/models/point_spec.rb[1:2:5]                                     | passed  | 0.07423 seconds |
./spec/models/point_spec.rb[1:2:6]                                     | passed  | 0.09752 seconds |
./spec/models/point_spec.rb[1:3:1:1]                                   | passed  | 0.12213 seconds |
./spec/models/point_spec.rb[1:3:2:1]                                   | passed  | 0.11538 seconds |
./spec/models/point_spec.rb[1:3:3:1]                                   | passed  | 0.12427 seconds |
./spec/models/point_spec.rb[1:4:1:1]                                   | passed  | 0.00768 seconds |
./spec/models/point_spec.rb[1:4:2:1]                                   | passed  | 0.10925 seconds |
./spec/models/point_spec.rb[1:4:2:2]                                   | passed  | 0.10613 seconds |
./spec/models/point_spec.rb[1:4:2:3]                                   | passed  | 0.10728 seconds |
./spec/models/point_spec.rb[1:4:3:1]                                   | passed  | 0.14213 seconds |
./spec/models/point_spec.rb[1:4:3:2]                                   | passed  | 0.1171 seconds  |
./spec/models/point_spec.rb[1:4:3:3]                                   | passed  | 0.1136 seconds  |
./spec/models/point_spec.rb[1:4:4:1]                                   | passed  | 0.12365 seconds |
./spec/models/point_spec.rb[1:4:4:2]                                   | passed  | 0.11178 seconds |
./spec/models/point_spec.rb[1:4:4:3]                                   | passed  | 0.12289 seconds |
./spec/models/point_spec.rb[1:5:1]                                     | passed  | 0.11311 seconds |
./spec/models/point_spec.rb[1:5:2]                                     | passed  | 0.09434 seconds |
./spec/models/point_spec.rb[1:6:1]                                     | passed  | 0.10869 seconds |
./spec/models/point_spec.rb[1:6:2]                                     | passed  | 0.1025 seconds  |
./spec/models/school_claim_spec.rb[1:1:1:1]                            | passed  | 0.14101 seconds |
./spec/models/school_claim_spec.rb[1:1:1:2]                            | passed  | 0.12747 seconds |
./spec/models/school_claim_spec.rb[1:1:1:3]                            | passed  | 0.16868 seconds |
./spec/models/school_claim_spec.rb[1:1:1:4]                            | passed  | 0.12976 seconds |
./spec/models/school_claim_spec.rb[1:1:2:1]                            | passed  | 0.11972 seconds |
./spec/models/school_claim_spec.rb[1:2:1:1]                            | passed  | 0.12834 seconds |
./spec/models/school_claim_spec.rb[1:2:1:2]                            | passed  | 0.144 seconds   |
./spec/models/school_claim_spec.rb[1:2:1:3]                            | passed  | 0.13364 seconds |
./spec/models/school_claim_spec.rb[1:2:1:4]                            | passed  | 0.13876 seconds |
./spec/models/school_claim_spec.rb[1:2:1:5]                            | passed  | 0.12877 seconds |
./spec/models/school_claim_spec.rb[1:2:2:1]                            | passed  | 0.12837 seconds |
./spec/models/school_claim_spec.rb[1:3:1:1]                            | passed  | 0.14206 seconds |
./spec/models/school_claim_spec.rb[1:3:2:1]                            | passed  | 0.14096 seconds |
./spec/models/school_claim_spec.rb[1:3:3:1]                            | passed  | 0.12556 seconds |
./spec/models/school_claim_spec.rb[1:3:4:1]                            | passed  | 0.13411 seconds |
./spec/models/school_claim_spec.rb[1:3:5:1]                            | passed  | 0.15787 seconds |
./spec/models/school_claim_spec.rb[1:4:1:1]                            | passed  | 0.11842 seconds |
./spec/models/school_claim_spec.rb[1:4:1:2]                            | passed  | 0.12396 seconds |
./spec/models/school_claim_spec.rb[1:4:1:3]                            | passed  | 0.14617 seconds |
./spec/models/school_claim_spec.rb[1:4:2:1]                            | passed  | 0.12471 seconds |
./spec/models/school_claim_spec.rb[1:4:2:2]                            | passed  | 0.1658 seconds  |
./spec/models/school_claim_spec.rb[1:4:2:3]                            | passed  | 0.12096 seconds |
./spec/models/school_claim_spec.rb[1:4:3:1]                            | passed  | 0.12508 seconds |
./spec/models/school_claim_spec.rb[1:4:3:2]                            | passed  | 0.13294 seconds |
./spec/models/school_claim_spec.rb[1:4:3:3]                            | passed  | 0.13127 seconds |
./spec/models/school_claim_spec.rb[1:4:3:4]                            | passed  | 0.12455 seconds |
./spec/models/school_claim_spec.rb[1:4:4:1]                            | passed  | 0.14168 seconds |
./spec/models/school_claim_spec.rb[1:4:4:2]                            | passed  | 0.12698 seconds |
./spec/models/school_claim_spec.rb[1:4:4:3]                            | passed  | 0.12494 seconds |
./spec/models/school_claim_spec.rb[1:5:1:1]                            | passed  | 0.14084 seconds |
./spec/models/school_claim_spec.rb[1:5:1:2]                            | passed  | 0.11965 seconds |
./spec/models/school_claim_spec.rb[1:5:2:1:1]                          | passed  | 0.11772 seconds |
./spec/models/school_claim_spec.rb[1:5:2:2:1]                          | passed  | 0.12473 seconds |
./spec/models/school_claim_spec.rb[1:5:2:2:2]                          | passed  | 0.12146 seconds |
./spec/models/school_claim_spec.rb[1:5:2:2:3]                          | passed  | 0.12828 seconds |
./spec/models/school_claim_spec.rb[1:5:2:3:1]                          | passed  | 0.13209 seconds |
./spec/models/school_claim_spec.rb[1:5:2:3:2]                          | passed  | 0.13077 seconds |
./spec/models/school_claim_spec.rb[1:5:2:3:3]                          | passed  | 0.12847 seconds |
./spec/models/school_distance_calculation_spec.rb[1:1:1]               | passed  | 0.36032 seconds |
./spec/models/school_distance_calculation_spec.rb[1:1:2]               | passed  | 0.00834 seconds |
./spec/models/school_fee_band_spec.rb[1:1:1]                           | passed  | 0.08683 seconds |
./spec/models/school_fee_band_spec.rb[1:2:1]                           | passed  | 0.11239 seconds |
./spec/models/school_fee_band_spec.rb[1:2:2]                           | passed  | 0.14436 seconds |
./spec/models/school_fee_band_spec.rb[1:2:3]                           | passed  | 0.11527 seconds |
./spec/models/school_fee_band_spec.rb[1:2:4]                           | passed  | 0.13599 seconds |
./spec/models/school_fee_band_spec.rb[1:2:5]                           | passed  | 0.12934 seconds |
./spec/models/school_fee_band_spec.rb[1:2:6]                           | passed  | 0.13037 seconds |
./spec/models/school_fee_band_spec.rb[1:2:7:1]                         | passed  | 0.12651 seconds |
./spec/models/school_fee_band_spec.rb[1:2:7:2]                         | passed  | 0.14617 seconds |
./spec/models/school_fee_band_spec.rb[1:2:8:1]                         | passed  | 0.12807 seconds |
./spec/models/school_fee_band_spec.rb[1:2:8:2]                         | passed  | 0.13188 seconds |
./spec/models/school_fee_band_spec.rb[1:2:8:3]                         | passed  | 0.12736 seconds |
./spec/models/school_fee_band_spec.rb[1:2:9:1]                         | passed  | 0.12557 seconds |
./spec/models/school_fee_band_spec.rb[1:3:1:1]                         | passed  | 0.12456 seconds |
./spec/models/school_fee_band_spec.rb[1:3:2:1]                         | passed  | 0.12908 seconds |
./spec/models/school_fee_band_spec.rb[1:4:1:1]                         | passed  | 0.11775 seconds |
./spec/models/school_fee_band_spec.rb[1:4:1:2]                         | passed  | 0.12228 seconds |
./spec/models/school_fee_band_spec.rb[1:4:2:1]                         | passed  | 0.15035 seconds |
./spec/models/school_fee_band_spec.rb[1:4:3:1]                         | passed  | 0.1223 seconds  |
./spec/models/school_fee_band_spec.rb[1:4:3:2]                         | passed  | 0.12235 seconds |
./spec/models/school_fee_band_spec.rb[1:5:1:1]                         | passed  | 0.12238 seconds |
./spec/models/school_fee_band_spec.rb[1:6:1]                           | passed  | 0.12688 seconds |
./spec/models/school_fee_schedule_spec.rb[1:1:1]                       | passed  | 0.13357 seconds |
./spec/models/school_fee_schedule_spec.rb[1:2:1]                       | passed  | 0.08774 seconds |
./spec/models/school_fee_schedule_spec.rb[1:2:2]                       | passed  | 0.1133 seconds  |
./spec/models/school_fee_schedule_spec.rb[1:2:3]                       | passed  | 0.07806 seconds |
./spec/models/school_fee_schedule_spec.rb[1:2:4]                       | passed  | 0.08491 seconds |
./spec/models/school_fee_schedule_spec.rb[1:3:1]                       | passed  | 0.12052 seconds |
./spec/models/school_fee_schedule_spec.rb[1:3:2]                       | passed  | 0.1121 seconds  |
./spec/models/school_fee_schedule_spec.rb[1:3:3]                       | passed  | 0.11627 seconds |
./spec/models/school_fee_schedule_spec.rb[1:3:4]                       | passed  | 0.14831 seconds |
./spec/models/school_fee_schedule_spec.rb[1:4:1]                       | passed  | 0.14577 seconds |
./spec/models/school_filtering_by_attributes_spec.rb[1:1:1]            | passed  | 0.25798 seconds |
./spec/models/school_filtering_by_attributes_spec.rb[1:1:2]            | passed  | 0.22194 seconds |
./spec/models/school_grade_offering_spec.rb[1:1:1]                     | passed  | 0.13361 seconds |
./spec/models/school_grade_offering_spec.rb[1:2:1]                     | passed  | 0.10584 seconds |
./spec/models/school_grade_offering_spec.rb[1:2:2]                     | passed  | 0.12568 seconds |
./spec/models/school_grade_offering_spec.rb[1:2:3]                     | passed  | 0.07262 seconds |
./spec/models/school_grade_offering_spec.rb[1:2:4]                     | passed  | 0.0717 seconds  |
./spec/models/school_grade_offering_spec.rb[1:3:1]                     | passed  | 0.12249 seconds |
./spec/models/school_grade_offering_spec.rb[1:3:2]                     | passed  | 0.12441 seconds |
./spec/models/school_grade_offering_spec.rb[1:3:3]                     | passed  | 0.12708 seconds |
./spec/models/school_grade_offering_spec.rb[1:3:4]                     | passed  | 0.14656 seconds |
./spec/models/school_grade_offering_spec.rb[1:4:1]                     | passed  | 0.14183 seconds |
./spec/models/school_grade_offering_spec.rb[1:4:2]                     | passed  | 0.12218 seconds |
./spec/models/school_inquiry_spec.rb[1:1:1:1]                          | passed  | 0.11951 seconds |
./spec/models/school_inquiry_spec.rb[1:1:1:2]                          | passed  | 0.12222 seconds |
./spec/models/school_inquiry_spec.rb[1:1:2:1]                          | passed  | 0.12083 seconds |
./spec/models/school_inquiry_spec.rb[1:1:2:2]                          | passed  | 0.11285 seconds |
./spec/models/school_inquiry_spec.rb[1:1:2:3]                          | passed  | 0.11815 seconds |
./spec/models/school_inquiry_spec.rb[1:1:3:1]                          | passed  | 0.1116 seconds  |
./spec/models/school_inquiry_spec.rb[1:1:3:2]                          | passed  | 0.11372 seconds |
./spec/models/school_inquiry_spec.rb[1:1:4:1]                          | passed  | 0.11058 seconds |
./spec/models/school_inquiry_spec.rb[1:1:4:2]                          | passed  | 0.10871 seconds |
./spec/models/school_inquiry_spec.rb[1:1:4:3]                          | passed  | 0.12915 seconds |
./spec/models/school_inquiry_spec.rb[1:1:5:1]                          | passed  | 0.12278 seconds |
./spec/models/school_inquiry_spec.rb[1:1:5:2]                          | passed  | 0.13555 seconds |
./spec/models/school_inquiry_spec.rb[1:1:6:1]                          | passed  | 0.13769 seconds |
./spec/models/school_inquiry_spec.rb[1:1:6:2]                          | passed  | 0.12051 seconds |
./spec/models/school_inquiry_spec.rb[1:2:1:1]                          | passed  | 0.12146 seconds |
./spec/models/school_inquiry_spec.rb[1:3:1:1]                          | passed  | 0.11469 seconds |
./spec/models/school_inquiry_spec.rb[1:3:1:2]                          | passed  | 0.13656 seconds |
./spec/models/school_inquiry_spec.rb[1:3:1:3]                          | passed  | 0.12682 seconds |
./spec/models/school_inquiry_spec.rb[1:3:2:1]                          | passed  | 0.01316 seconds |
./spec/models/school_inquiry_spec.rb[1:3:2:2]                          | passed  | 0.01086 seconds |
./spec/models/school_inquiry_spec.rb[1:3:2:3]                          | passed  | 0.00972 seconds |
./spec/models/school_inquiry_spec.rb[1:3:3:1]                          | passed  | 0.11458 seconds |
./spec/models/school_inquiry_spec.rb[1:3:3:2]                          | passed  | 0.12698 seconds |
./spec/models/school_inquiry_spec.rb[1:3:4:1]                          | passed  | 0.12544 seconds |
./spec/models/school_inquiry_spec.rb[1:3:4:2]                          | passed  | 0.11505 seconds |
./spec/models/school_inquiry_spec.rb[1:3:4:3]                          | passed  | 0.1322 seconds  |
./spec/models/school_inquiry_spec.rb[1:4:1:1]                          | passed  | 0.12482 seconds |
./spec/models/school_inquiry_spec.rb[1:4:2:1]                          | passed  | 0.11015 seconds |
./spec/models/school_spec.rb[1:1:1]                                    | passed  | 0.1215 seconds  |
./spec/models/school_spec.rb[1:1:2]                                    | passed  | 0.12796 seconds |
./spec/models/school_spec.rb[1:1:3]                                    | passed  | 0.12406 seconds |
./spec/models/school_spec.rb[1:1:4]                                    | passed  | 0.14275 seconds |
./spec/models/school_spec.rb[1:1:5]                                    | passed  | 0.11904 seconds |
./spec/models/school_spec.rb[1:1:6]                                    | passed  | 0.14266 seconds |
./spec/models/school_spec.rb[1:1:7]                                    | passed  | 0.12733 seconds |
./spec/models/school_spec.rb[1:1:8]                                    | passed  | 0.11705 seconds |
./spec/models/school_spec.rb[1:1:9]                                    | passed  | 0.14399 seconds |
./spec/models/school_spec.rb[1:1:10]                                   | passed  | 0.1166 seconds  |
./spec/models/school_spec.rb[1:1:11]                                   | passed  | 0.11506 seconds |
./spec/models/school_spec.rb[1:1:12]                                   | passed  | 0.11676 seconds |
./spec/models/school_spec.rb[1:2:1]                                    | passed  | 0.11607 seconds |
./spec/models/school_spec.rb[1:2:2]                                    | passed  | 0.08496 seconds |
./spec/models/school_spec.rb[1:2:3]                                    | passed  | 0.11966 seconds |
./spec/models/school_spec.rb[1:2:4]                                    | passed  | 0.11359 seconds |
./spec/models/school_spec.rb[1:2:5]                                    | passed  | 0.11234 seconds |
./spec/models/school_spec.rb[1:2:6]                                    | passed  | 0.12124 seconds |
./spec/models/school_spec.rb[1:2:7]                                    | passed  | 0.11596 seconds |
./spec/models/school_spec.rb[1:2:8]                                    | passed  | 0.14336 seconds |
./spec/models/school_spec.rb[1:3:1]                                    | passed  | 0.11337 seconds |
./spec/models/school_spec.rb[1:3:2]                                    | passed  | 0.11506 seconds |
./spec/models/school_spec.rb[1:4:1:1]                                  | passed  | 0.0734 seconds  |
./spec/models/school_spec.rb[1:4:1:2]                                  | passed  | 0.1098 seconds  |
./spec/models/school_spec.rb[1:4:1:3]                                  | passed  | 0.09206 seconds |
./spec/models/school_spec.rb[1:4:2:1]                                  | passed  | 0.11855 seconds |
./spec/models/school_spec.rb[1:4:3:1]                                  | passed  | 0.13188 seconds |
./spec/models/school_spec.rb[1:5:1]                                    | passed  | 0.14025 seconds |
./spec/models/school_spec.rb[1:5:2]                                    | passed  | 0.11741 seconds |
./spec/models/school_spec.rb[1:5:3]                                    | passed  | 0.12168 seconds |
./spec/models/school_spec.rb[1:6:1:1]                                  | passed  | 0.1464 seconds  |
./spec/models/school_spec.rb[1:6:1:2]                                  | passed  | 0.13312 seconds |
./spec/models/school_spec.rb[1:6:2:1:1]                                | passed  | 0.11635 seconds |
./spec/models/school_spec.rb[1:6:2:1:2]                                | passed  | 0.10919 seconds |
./spec/models/school_spec.rb[1:6:2:2:1]                                | passed  | 0.12278 seconds |
./spec/models/school_spec.rb[1:6:2:3:1]                                | passed  | 0.12747 seconds |
./spec/models/school_spec.rb[1:7:1:1]                                  | passed  | 0.12563 seconds |
./spec/models/school_spec.rb[1:7:1:2]                                  | passed  | 0.12 seconds    |
./spec/models/school_spec.rb[1:7:2:1]                                  | passed  | 0.11951 seconds |
./spec/models/school_spec.rb[1:7:2:2]                                  | passed  | 0.1218 seconds  |
./spec/models/school_spec.rb[1:7:3:1]                                  | passed  | 0.14018 seconds |
./spec/models/school_spec.rb[1:7:3:2]                                  | passed  | 0.12926 seconds |
./spec/models/school_spec.rb[1:8:1:1]                                  | passed  | 0.14506 seconds |
./spec/models/school_spec.rb[1:8:2:1]                                  | passed  | 0.12482 seconds |
./spec/models/school_spec.rb[1:8:3:1]                                  | passed  | 0.14863 seconds |
./spec/models/school_spec.rb[1:8:4:1]                                  | passed  | 0.13424 seconds |
./spec/models/school_spec.rb[1:8:5:1]                                  | passed  | 0.12813 seconds |
./spec/models/school_spec.rb[1:8:6:1]                                  | passed  | 0.13356 seconds |
./spec/models/school_spec.rb[1:8:6:2]                                  | passed  | 0.13258 seconds |
./spec/models/school_spec.rb[1:8:6:3]                                  | passed  | 0.12803 seconds |
./spec/models/school_spec.rb[1:9:1:1]                                  | passed  | 0.00577 seconds |
./spec/models/school_spec.rb[1:9:1:2]                                  | passed  | 0.00605 seconds |
./spec/models/school_spec.rb[1:9:2:1]                                  | passed  | 0.11563 seconds |
./spec/models/school_spec.rb[1:9:2:2]                                  | passed  | 0.12494 seconds |
./spec/models/school_spec.rb[1:9:2:3]                                  | passed  | 0.12421 seconds |
./spec/models/school_spec.rb[1:10:1:1]                                 | passed  | 0.12459 seconds |
./spec/models/school_spec.rb[1:10:1:2]                                 | passed  | 0.11718 seconds |
./spec/models/school_spec.rb[1:10:2:1]                                 | passed  | 0.12474 seconds |
./spec/models/school_spec.rb[1:10:2:2]                                 | passed  | 0.17795 seconds |
./spec/models/school_spec.rb[1:10:3:1]                                 | passed  | 0.12736 seconds |
./spec/models/school_spec.rb[1:11:1:1]                                 | passed  | 0.11871 seconds |
./spec/models/school_spec.rb[1:11:1:2]                                 | passed  | 0.11832 seconds |
./spec/models/school_spec.rb[1:11:2:1]                                 | passed  | 0.12598 seconds |
./spec/models/school_spec.rb[1:11:2:2]                                 | passed  | 0.14286 seconds |
./spec/models/school_spec.rb[1:12:1:1]                                 | passed  | 0.12146 seconds |
./spec/models/school_spec.rb[1:12:1:2]                                 | passed  | 0.18157 seconds |
./spec/models/school_spec.rb[1:12:2:1]                                 | passed  | 0.1234 seconds  |
./spec/models/school_spec.rb[1:12:2:2]                                 | passed  | 0.1185 seconds  |
./spec/models/school_spec.rb[1:12:3:1]                                 | passed  | 0.11699 seconds |
./spec/models/school_spec.rb[1:12:3:2]                                 | passed  | 0.14086 seconds |
./spec/models/school_spec.rb[1:12:3:3]                                 | passed  | 0.11758 seconds |
./spec/models/school_spec.rb[1:13:1:1]                                 | passed  | 0.12722 seconds |
./spec/models/school_spec.rb[1:13:2:1]                                 | passed  | 0.12713 seconds |
./spec/models/school_spec.rb[1:13:3:1]                                 | passed  | 0.12402 seconds |
./spec/models/school_spec.rb[1:14:1:1]                                 | passed  | 0.13857 seconds |
./spec/models/school_spec.rb[1:14:2:1]                                 | passed  | 0.11555 seconds |
./spec/models/school_spec.rb[1:14:3:1]                                 | passed  | 0.1243 seconds  |
./spec/models/school_spec.rb[1:14:4:1]                                 | passed  | 0.1232 seconds  |
./spec/models/tagging_spec.rb[1:1:1]                                   | passed  | 0.07991 seconds |
./spec/models/tagging_spec.rb[1:1:2]                                   | passed  | 0.08155 seconds |
./spec/models/tagging_spec.rb[1:2:1]                                   | passed  | 0.15442 seconds |
./spec/models/tagging_spec.rb[1:2:2]                                   | passed  | 0.12164 seconds |
./spec/models/tagging_spec.rb[1:2:3]                                   | passed  | 0.12884 seconds |
./spec/models/tagging_spec.rb[1:2:4]                                   | passed  | 0.11688 seconds |
./spec/models/tagging_spec.rb[1:2:5]                                   | passed  | 0.12343 seconds |
./spec/models/tagging_spec.rb[1:2:6:1]                                 | passed  | 0.1245 seconds  |
./spec/models/tagging_spec.rb[1:2:6:2]                                 | passed  | 0.12329 seconds |
./spec/models/tagging_spec.rb[1:3:1:1]                                 | passed  | 0.13236 seconds |
./spec/models/tagging_spec.rb[1:3:2:1]                                 | failed  | 0.1694 seconds  |
./spec/models/tagging_spec.rb[1:3:2:2]                                 | passed  | 0.13831 seconds |
./spec/models/tagging_spec.rb[1:3:3:1]                                 | passed  | 0.1453 seconds  |
./spec/models/tagging_spec.rb[1:4:1:1]                                 | passed  | 0.13486 seconds |
./spec/models/tagging_spec.rb[1:4:1:2]                                 | passed  | 0.14609 seconds |
./spec/models/tagging_spec.rb[1:4:1:3]                                 | failed  | 0.15668 seconds |
./spec/models/tagging_spec.rb[1:4:1:4]                                 | passed  | 0.11913 seconds |
./spec/models/tagging_spec.rb[1:4:2:1]                                 | passed  | 0.12313 seconds |
./spec/models/tagging_spec.rb[1:4:3:1]                                 | passed  | 0.13195 seconds |
./spec/models/tagging_spec.rb[1:4:3:2]                                 | passed  | 0.1297 seconds  |
./spec/models/tagging_spec.rb[1:4:4:1]                                 | passed  | 0.14337 seconds |
./spec/models/tagging_spec.rb[1:5:1]                                   | passed  | 0.12138 seconds |
./spec/models/tagging_spec.rb[1:5:2]                                   | passed  | 0.10742 seconds |
./spec/models/temp_claim_spec.rb[1:1:1]                                | passed  | 0.08371 seconds |
./spec/models/temp_claim_spec.rb[1:2:1]                                | passed  | 0.11558 seconds |
./spec/models/temp_claim_spec.rb[1:2:2]                                | passed  | 0.12573 seconds |
./spec/models/temp_claim_spec.rb[1:2:3]                                | passed  | 0.11905 seconds |
./spec/models/temp_claim_spec.rb[1:2:4]                                | passed  | 0.11615 seconds |
./spec/models/temp_claim_spec.rb[1:2:5]                                | passed  | 0.15269 seconds |
./spec/models/temp_claim_spec.rb[1:3:1:1]                              | passed  | 0.1172 seconds  |
./spec/models/temp_claim_spec.rb[1:3:2:1]                              | passed  | 0.12952 seconds |
./spec/models/temp_claim_spec.rb[1:3:3:1]                              | passed  | 0.14353 seconds |
./spec/models/temp_claim_spec.rb[1:3:4:1]                              | passed  | 0.12356 seconds |
./spec/models/temp_claim_spec.rb[1:3:5:1]                              | passed  | 0.11996 seconds |
./spec/models/temp_claim_spec.rb[1:3:6:1]                              | passed  | 0.13628 seconds |
./spec/models/temp_claim_spec.rb[1:4:1:1]                              | passed  | 0.11188 seconds |
./spec/models/temp_claim_spec.rb[1:4:1:2]                              | passed  | 0.14289 seconds |
./spec/models/temp_claim_spec.rb[1:4:1:3]                              | passed  | 0.10938 seconds |
./spec/models/temp_claim_spec.rb[1:5:1:1]                              | passed  | 0.13435 seconds |
./spec/models/temp_claim_spec.rb[1:5:1:2]                              | passed  | 0.11872 seconds |
./spec/models/temp_claim_spec.rb[1:5:2:1]                              | passed  | 0.14754 seconds |
./spec/models/temp_claim_spec.rb[1:5:2:2]                              | passed  | 0.11777 seconds |
./spec/models/temp_claim_spec.rb[1:5:3:1]                              | passed  | 0.1165 seconds  |
./spec/models/temp_claim_spec.rb[1:5:3:2]                              | passed  | 0.11465 seconds |
./spec/models/temp_claim_spec.rb[1:5:4:1]                              | passed  | 0.1164 seconds  |
./spec/models/temp_claim_spec.rb[1:5:4:2]                              | passed  | 0.11429 seconds |
./spec/models/temp_claim_spec.rb[1:5:5:1]                              | passed  | 0.12103 seconds |
./spec/models/temp_claim_spec.rb[1:5:6:1]                              | passed  | 0.11826 seconds |
./spec/models/temp_claim_spec.rb[1:6:1:1]                              | passed  | 0.1205 seconds  |
./spec/models/temp_claim_spec.rb[1:7:1]                                | passed  | 0.11234 seconds |
./spec/models/temp_claim_spec.rb[1:7:2]                                | passed  | 0.12482 seconds |
./spec/models/term_spec.rb[1:1:1]                                      | passed  | 0.11184 seconds |
./spec/models/term_spec.rb[1:1:2]                                      | passed  | 0.10075 seconds |
./spec/models/term_spec.rb[1:1:3]                                      | passed  | 0.01821 seconds |
./spec/models/term_spec.rb[1:2:1]                                      | passed  | 0.15175 seconds |
./spec/models/term_spec.rb[1:2:2]                                      | passed  | 0.0853 seconds  |
./spec/models/term_spec.rb[1:2:3]                                      | passed  | 0.11664 seconds |
./spec/models/term_spec.rb[1:2:4]                                      | passed  | 0.1247 seconds  |
./spec/models/term_spec.rb[1:3:1:1]                                    | passed  | 0.08304 seconds |
./spec/models/term_spec.rb[1:3:1:2]                                    | passed  | 0.07433 seconds |
./spec/models/term_spec.rb[1:3:1:3]                                    | passed  | 0.08767 seconds |
./spec/models/term_spec.rb[1:4:1:1]                                    | passed  | 0.10687 seconds |
./spec/models/term_spec.rb[1:4:2:1]                                    | passed  | 0.10157 seconds |
./spec/models/term_spec.rb[1:4:3:1]                                    | passed  | 0.1152 seconds  |
./spec/models/term_spec.rb[1:5:1:1]                                    | passed  | 0.13569 seconds |
./spec/models/term_spec.rb[1:5:1:2]                                    | passed  | 0.08961 seconds |
./spec/models/term_spec.rb[1:5:2:1]                                    | passed  | 0.14379 seconds |
./spec/models/term_spec.rb[1:5:3:1]                                    | passed  | 0.09413 seconds |
./spec/models/term_spec.rb[1:5:4:1]                                    | passed  | 0.14346 seconds |
./spec/models/term_spec.rb[1:6:1:1]                                    | passed  | 0.10448 seconds |
./spec/models/term_spec.rb[1:6:1:2]                                    | passed  | 0.08502 seconds |
./spec/models/term_spec.rb[1:6:2:1]                                    | passed  | 0.0932 seconds  |
./spec/models/term_spec.rb[1:6:2:2]                                    | passed  | 0.09245 seconds |
./spec/models/term_spec.rb[1:6:3:1]                                    | passed  | 0.08371 seconds |
./spec/models/term_spec.rb[1:6:3:2]                                    | passed  | 0.08692 seconds |
./spec/models/term_spec.rb[1:7:1]                                      | passed  | 0.10454 seconds |
./spec/models/term_spec.rb[1:8:1]                                      | passed  | 0.09169 seconds |
./spec/models/transcript_segment_spec.rb[1:1:1]                        | passed  | 0.08647 seconds |
./spec/models/transcript_segment_spec.rb[1:2:1]                        | passed  | 0.09088 seconds |
./spec/models/transcript_segment_spec.rb[1:2:2]                        | passed  | 0.08442 seconds |
./spec/models/transcript_segment_spec.rb[1:2:3]                        | passed  | 0.08249 seconds |
./spec/models/transcript_segment_spec.rb[1:2:4]                        | passed  | 0.10934 seconds |
./spec/models/transcript_segment_spec.rb[1:3:1:1]                      | passed  | 0.15092 seconds |
./spec/models/transcript_segment_spec.rb[1:3:2:1]                      | passed  | 0.12333 seconds |
./spec/models/transcript_segment_spec.rb[1:3:2:2]                      | passed  | 0.12475 seconds |
./spec/models/transcript_segment_spec.rb[1:3:3:1]                      | passed  | 0.13766 seconds |
